total,ds,scene,siteset,media,ocpa_type
4,201901260130,1,28,0,405
1,201901260135,8,28,0,108
2,201901260135,14,28,0,204
1,201901260135,16,28,0,105
2,201901260135,13,28,0,104
1,201901260135,12,28,0,204
4,201901260140,16,28,0,0
4,201901260145,4,28,0,405
2,201901260145,13,28,0,204
2,201901260145,14,28,0,104
1,201901260145,2,28,0,315
2,201901260145,,28,,104
2,201901260150,1,28,0,315
4,201901260155,16,28,0,0
4,201901260200,2,28,0,204
1,201901260200,,28,,105
2,201901260200,16,28,0,204
2,201901260200,14,28,0,105
4,201901260205,1,28,0,204
1,201901260210,16,28,0,108
1,201901260210,14,28,4,0
2,201901260210,8,28,0,105
2,201901260215,10,28,0,204
1,201901260215,16,28,0,405
1,201901260215,1,28,0,106
1,201901260215,4,28,0,315
1,201901260225,8,28,0,315
4,201901260225,2,28,0,405
1,201901260230,12,28,0,108
1,201901260230,,28,,108
4,201901260230,4,28,0,204
2,201901260230,8,28,0,204
4,201901260235,1,28,0,104
1,201901260240,2,28,0,315
2,201901260240,,28,,104
2,201901260240,8,28,0,405
2,201901260240,12,28,0,104
4,201901260240,4,28,0,405
4,201901260245,2,28,0,405
1,201901260245,8,28,0,315
1,201901260245,16,28,0,405
1,201901260245,14,28,0,302
1,201901260250,12,28,0,108
1,201901260250,,28,,108
4,201901260250,4,28,0,204
1,201901260250,14,28,0,108
5,201901260255,8,28,0,0
1,201901260300,12,28,0,105
4,201901260300,2,28,0,204
1,201901260300,,28,,105
4,201901260305,16,28,0,0
2,201901260310,16,28,0,204
2,201901260310,14,28,0,105
2,201901260310,10,28,0,405
4,201901260310,2,28,0,204
1,201901260315,12,28,4,0
14,201901260315,1,28,0,0
1,201901260315,2,28,0,108
3,201901260315,28,28,0,0
2,201901260315,4,28,0,105
2,201901260315,10,28,0,104
2,201901260315,8,28,0,105
4,201901260320,16,28,0,0
1,201901260325,14,28,0,108
2,201901260325,8,28,0,204
4,201901260330,2,28,0,104
1,201901260330,,28,,315
2,201901260330,16,28,0,104
4,201901260335,1,28,0,405
1,201901260345,,28,,108
3,201901260345,4,28,0,204
1,201901260345,12,28,0,108
4,201901260350,1,28,0,104
4,201901260355,2,28,0,204
1,201901260355,,28,,105
2,201901260355,16,28,0,204
1,201901260355,14,28,0,105
2,201901260400,14,28,0,104
3,201901260400,4,28,0,405
2,201901260400,13,28,0,204
2,201901260400,8,28,0,405
2,201901260400,12,28,0,104
4,201901260405,10,28,0,0
1,201901260405,28,28,0,104
4,201901260405,1,28,0,104
2,201901260410,14,28,0,204
2,201901260410,16,28,0,105
1,201901260410,8,28,0,108
2,201901260410,13,28,0,104
1,201901260410,1,28,4,204
3,201901260410,2,28,0,105
5,201901260415,8,28,0,0
2,201901260420,14,28,0,104
4,201901260420,4,28,0,405
2,201901260420,13,28,0,204
2,201901260420,12,28,0,104
2,201901260420,8,28,0,405
4,201901260425,,28,,0
3,201901260425,12,28,0,0
2,201901260425,1,28,4,0
2,201901260430,1,28,0,315
4,201901260435,1,28,0,104
2,201901260435,28,28,0,104
4,201901260435,10,28,0,0
1,201901260435,1,28,0,403
2,201901260440,1,28,0,315
4,201901260445,1,28,0,105
8,201901260445,4,28,0,0
2,201901260450,1,28,0,315
1,201901260455,1,28,0,402
1,201901260455,4,28,0,108
2,201901260455,,28,,204
3,201901260455,2,28,0,105
1,201901260455,12,28,0,204
2,201901260455,13,28,0,104
4,201901260500,2,28,0,204
1,201901260500,12,28,0,105
1,201901260500,,28,,105
2,201901260500,16,28,0,204
2,201901260500,14,28,0,105
4,201901260505,1,28,0,405
1,201901260510,14,28,0,108
2,201901260510,8,28,0,204
1,201901260515,16,28,0,105
2,201901260515,14,28,0,204
1,201901260515,8,28,0,108
2,201901260515,13,28,0,104
3,201901260515,2,28,0,105
1,201901260515,1,28,4,204
2,201901260520,13,28,0,204
4,201901260520,4,28,0,405
2,201901260520,14,28,0,104
4,201901260525,1,28,0,204
1,201901260525,28,28,0,204
1,201901260530,28,28,0,204
4,201901260535,1,28,0,105
9,201901260535,4,28,0,0
1,201901260535,2,28,0,402
2,201901260540,16,28,0,104
1,201901260540,14,28,0,315
1,201901260540,4,28,0,302
4,201901260540,2,28,0,104
4,201901260545,1,28,0,405
2,201901260550,10,28,0,405
2,201901260550,16,28,0,204
2,201901260550,14,28,0,105
1,201901260555,14,28,0,315
2,201901260555,4,28,0,302
2,201901260555,16,28,0,104
4,201901260600,14,28,0,0
5,201901260600,,28,,0
4,201901260605,1,28,0,104
1,201901260605,28,28,0,104
4,201901260605,10,28,0,0
4,201901260610,2,28,0,104
1,201901260610,,28,,315
2,201901260610,16,28,0,104
10,201901260615,2,28,0,0
2,201901260615,1,28,0,108
4,201901260620,16,28,0,0
1,201901260625,14,28,0,108
2,201901260625,8,28,0,204
1,201901260630,10,28,0,105
4,201901260630,4,28,0,104
2,201901260630,14,28,0,405
2,201901260635,13,28,0,204
4,201901260635,4,28,0,405
2,201901260635,14,28,0,104
4,201901260640,16,28,0,0
4,201901260645,16,28,0,0
10,201901260645,2,28,0,0
2,201901260645,1,28,0,108
3,201901260650,4,28,0,204
1,201901260650,,28,,108
1,201901260650,12,28,0,108
2,201901260655,,28,,405
2,201901260655,8,28,0,104
1,201901260655,1,28,4,405
1,201901260655,2,28,0,302
4,201901260655,4,28,0,104
1,201901260655,10,28,0,105
4,201901260700,13,28,0,0
4,201901260700,1,28,0,302
1,201901260705,16,28,0,108
1,201901260705,14,28,4,0
2,201901260705,8,28,0,105
14,201901260705,1,28,0,0
1,201901260705,2,28,0,108
4,201901260710,1,28,0,204
1,201901260710,12,28,4,204
1,201901260710,28,28,0,204
10,201901260715,2,28,0,0
2,201901260715,1,28,0,108
4,201901260720,1,28,0,405
3,201901260725,1,28,0,403
1,201901260725,28,28,0,104
4,201901260725,10,28,0,0
4,201901260725,1,28,0,104
1,201901260730,28,28,0,204
4,201901260730,1,28,0,204
1,201901260730,12,28,4,204
4,201901260735,1,28,0,104
1,201901260735,1,28,0,403
1,201901260735,28,28,0,104
4,201901260735,10,28,0,0
4,201901260740,16,28,0,0
4,201901260745,2,28,0,204
1,201901260745,,28,,105
4,201901260750,4,28,0,104
1,201901260750,10,28,0,105
1,201901260750,4,28,0,403
2,201901260750,14,28,0,405
2,201901260750,,28,,405
3,201901260755,13,28,0,0
2,201901260800,1,28,0,403
2,201901260805,4,28,0,302
1,201901260805,14,28,0,315
2,201901260805,16,28,0,104
1,201901260810,16,28,0,108
1,201901260810,14,28,4,0
2,201901260810,8,28,0,105
2,201901260815,10,28,0,204
2,201901260815,16,28,0,405
2,201901260815,4,28,0,315
1,201901260815,14,28,0,302
1,201901260815,1,28,0,106
1,201901260815,,28,,302
15,201901260820,1,28,0,0
1,201901260820,2,28,0,108
1,201901260820,12,28,4,0
2,201901260820,4,28,0,105
2,201901260820,10,28,0,104
2,201901260820,28,28,0,0
1,201901260820,16,28,0,108
1,201901260820,14,28,4,0
2,201901260825,13,28,0,204
4,201901260825,4,28,0,405
2,201901260825,14,28,0,104
2,201901260835,8,28,0,204
1,201901260835,14,28,0,108
1,201901260835,12,28,0,108
4,201901260840,1,28,0,204
1,201901260850,,28,,302
1,201901260850,8,28,0,315
4,201901260850,2,28,0,405
2,201901260850,10,28,0,204
4,201901260855,2,28,0,204
2,201901260855,,28,,105
2,201901260855,14,28,0,105
1,201901260900,,28,,108
4,201901260900,4,28,0,204
1,201901260900,12,28,0,108
2,201901260905,,28,,204
2,201901260905,4,28,0,108
2,201901260905,1,28,0,402
3,201901260905,2,28,0,105
1,201901260905,1,28,4,204
2,201901260905,12,28,0,204
2,201901260905,13,28,0,104
1,201901260910,10,28,0,105
4,201901260910,4,28,0,104
2,201901260910,14,28,0,405
2,201901260910,4,28,0,403
1,201901260910,13,28,0,108
2,201901260920,14,28,0,104
4,201901260920,4,28,0,405
1,201901260920,14,28,0,403
2,201901260920,13,28,0,204
2,201901260920,8,28,0,405
2,201901260920,12,28,0,104
4,201901260925,1,28,0,405
2,201901260930,1,28,0,315
1,201901260930,4,28,0,106
4,201901260935,2,28,0,104
1,201901260935,,28,,315
1,201901260935,2,28,0,403
2,201901260935,16,28,0,104
1,201901260940,8,28,0,315
1,201901260940,,28,,302
1,201901260940,1,28,4,302
4,201901260940,2,28,0,405
3,201901260945,1,28,0,403
2,201901260945,28,28,0,104
4,201901260945,10,28,0,0
4,201901260945,1,28,0,104
2,201901260950,16,28,0,204
2,201901260950,14,28,0,105
2,201901260950,10,28,0,405
1,201901260955,2,28,0,315
2,201901260955,,28,,104
2,201901260955,8,28,0,405
2,201901260955,12,28,0,104
4,201901260955,4,28,0,405
2,201901261000,16,28,0,405
1,201901261000,1,28,0,106
2,201901261000,14,28,0,302
2,201901261000,4,28,0,315
2,201901261000,10,28,0,204
4,201901261000,2,28,0,405
3,201901261005,13,28,0,0
4,201901261005,1,28,0,302
4,201901261010,4,28,0,104
1,201901261010,10,28,0,105
1,201901261010,4,28,0,403
2,201901261010,14,28,0,405
4,201901261020,1,28,0,302
2,201901261025,14,28,0,105
2,201901261025,16,28,0,204
2,201901261025,10,28,0,405
1,201901261030,16,28,0,108
1,201901261030,14,28,4,0
2,201901261030,8,28,0,105
17,201901261030,1,28,0,0
2,201901261030,2,28,0,108
2,201901261035,28,28,0,104
4,201901261035,10,28,0,0
4,201901261040,2,28,0,204
1,201901261040,12,28,0,105
2,201901261040,,28,,105
2,201901261040,14,28,0,105
2,201901261040,16,28,0,204
1,201901261045,14,28,0,108
2,201901261045,8,28,0,204
2,201901261050,8,28,0,105
1,201901261050,16,28,0,108
2,201901261050,14,28,4,0
3,201901261050,28,28,0,0
4,201901261050,4,28,0,105
4,201901261055,,28,,0
3,201901261055,12,28,0,0
2,201901261055,1,28,4,0
1,201901261100,,28,,315
4,201901261100,2,28,0,104
2,201901261100,2,28,0,403
2,201901261110,8,28,0,405
2,201901261110,12,28,0,104
1,201901261110,2,28,0,315
2,201901261110,,28,,104
2,201901261110,14,28,0,104
4,201901261115,1,28,0,104
2,201901261115,28,28,0,104
4,201901261115,10,28,0,0
4,201901261115,1,28,0,403
1,201901261120,1,28,4,405
2,201901261120,2,28,0,302
2,201901261120,8,28,0,104
1,201901261120,13,28,0,108
2,201901261120,,28,,405
2,201901261120,14,28,0,405
1,201901261125,14,28,4,204
1,201901261125,12,28,4,204
3,201901261130,1,28,0,403
4,201901261135,16,28,0,0
4,201901261140,2,28,0,204
2,201901261140,,28,,105
2,201901261140,14,28,0,105
2,201901261140,16,28,0,204
3,201901261145,2,28,0,105
1,201901261145,1,28,4,204
2,201901261145,12,28,0,204
2,201901261145,,28,,204
3,201901261145,4,28,0,108
1,201901261145,1,28,0,402
2,201901261145,16,28,0,105
2,201901261150,8,28,0,105
1,201901261150,16,28,0,108
2,201901261150,14,28,4,0
1,201901261150,12,28,4,0
1,201901261155,4,28,0,403
2,201901261155,14,28,0,405
1,201901261155,10,28,0,105
4,201901261155,4,28,0,104
2,201901261155,8,28,0,104
1,201901261200,14,28,4,204
4,201901261200,1,28,0,204
3,201901261205,12,28,0,0
2,201901261205,1,28,4,0
4,201901261205,,28,,0
4,201901261210,14,28,0,0
3,201901261210,12,28,0,0
2,201901261215,8,28,0,105
1,201901261215,16,28,0,108
2,201901261215,14,28,4,0
1,201901261215,12,28,4,0
2,201901261220,12,28,0,204
3,201901261220,2,28,0,105
1,201901261220,1,28,4,204
3,201901261220,4,28,0,108
2,201901261220,,28,,204
2,201901261220,1,28,0,402
1,201901261220,8,28,0,108
4,201901261225,2,28,0,204
2,201901261225,,28,,105
1,201901261230,,28,,315
4,201901261230,2,28,0,104
2,201901261230,2,28,0,403
2,201901261230,16,28,0,104
1,201901261235,8,28,0,108
2,201901261235,14,28,0,204
2,201901261235,16,28,0,105
2,201901261235,13,28,0,104
2,201901261235,12,28,0,204
1,201901261240,14,28,4,204
1,201901261240,28,28,0,204
2,201901261245,8,28,0,405
2,201901261245,12,28,0,104
2,201901261245,,28,,104
1,201901261245,2,28,0,315
4,201901261250,2,28,0,405
1,201901261250,1,28,4,302
1,201901261250,,28,,302
1,201901261250,8,28,0,315
4,201901261255,4,28,0,104
1,201901261255,10,28,0,105
2,201901261255,14,28,0,405
1,201901261255,4,28,0,403
1,201901261255,13,28,0,108
2,201901261300,2,28,0,403
4,201901261300,2,28,0,104
1,201901261300,,28,,315
2,201901261305,14,28,0,405
1,201901261305,4,28,0,403
4,201901261305,4,28,0,104
1,201901261305,10,28,0,105
2,201901261305,2,28,0,302
1,201901261305,1,28,4,405
2,201901261310,1,28,0,315
1,201901261315,14,28,4,204
4,201901261315,1,28,0,204
1,201901261320,12,28,0,108
1,201901261320,,28,,108
4,201901261320,4,28,0,204
1,201901261320,14,28,0,108
4,201901261325,1,28,0,405
1,201901261330,14,28,4,405
4,201901261335,16,28,0,0
1,201901261340,12,28,4,204
4,201901261340,1,28,0,204
1,201901261340,28,28,0,204
2,201901261345,14,28,0,405
1,201901261345,4,28,0,403
1,201901261345,10,28,0,105
4,201901261345,4,28,0,104
1,201901261345,1,28,4,405
1,201901261345,2,28,0,302
1,201901261350,16,28,0,108
2,201901261350,14,28,4,0
2,201901261350,8,28,0,105
17,201901261350,1,28,0,0
4,201901261355,1,28,0,104
3,201901261400,1,28,0,403
1,201901261405,12,28,4,204
4,201901261405,1,28,0,204
1,201901261405,28,28,0,204
2,201901261410,16,28,0,104
3,201901261410,4,28,0,302
1,201901261410,14,28,0,315
4,201901261415,1,28,0,302
3,201901261415,13,28,0,0
2,201901261425,10,28,0,405
2,201901261425,14,28,0,105
2,201901261425,16,28,0,204
2,201901261425,,28,,105
2,201901261430,,28,,105
4,201901261430,2,28,0,204
3,201901261435,12,28,0,0
2,201901261435,1,28,4,0
4,201901261435,,28,,0
1,201901261440,12,28,4,204
4,201901261440,1,28,0,204
1,201901261440,28,28,0,204
1,201901261445,14,28,0,108
2,201901261445,8,28,0,204
2,201901261450,10,28,0,204
2,201901261450,16,28,0,405
2,201901261450,14,28,0,302
2,201901261450,4,28,0,315
1,201901261450,8,28,0,315
4,201901261455,1,28,0,105
1,201901261455,2,28,0,402
9,201901261455,4,28,0,0
5,201901261455,8,28,0,0
4,201901261500,1,28,0,405
1,201901261505,14,28,4,405
4,201901261510,16,28,0,0
2,201901261515,13,28,0,104
1,201901261515,8,28,0,108
2,201901261515,16,28,0,105
2,201901261515,14,28,0,204
2,201901261515,,28,,204
1,201901261515,4,28,0,108
10,201901261520,2,28,0,0
3,201901261520,1,28,0,108
1,201901261520,28,28,0,108
2,201901261525,12,28,0,204
1,201901261525,1,28,4,204
3,201901261525,2,28,0,105
2,201901261525,1,28,0,402
3,201901261525,4,28,0,108
2,201901261525,,28,,204
1,201901261525,8,28,0,108
1,201901261530,2,28,0,402
10,201901261530,4,28,0,0
4,201901261530,1,28,0,105
4,201901261535,1,28,0,403
2,201901261535,28,28,0,104
4,201901261535,10,28,0,0
4,201901261535,1,28,0,104
2,201901261540,16,28,0,204
2,201901261540,14,28,0,105
2,201901261540,10,28,0,405
4,201901261545,1,28,0,405
6,201901261550,8,28,0,0
4,201901261550,1,28,0,105
4,201901261555,1,28,0,105
1,201901261555,2,28,0,402
10,201901261555,4,28,0,0
5,201901261555,8,28,0,0
5,201901261605,8,28,0,0
4,201901261610,1,28,0,302
3,201901261610,13,28,0,0
1,201901261610,14,28,4,302
3,201901261615,1,28,0,108
10,201901261615,2,28,0,0
1,201901261615,4,28,0,402
1,201901261615,28,28,0,108
1,201901261620,14,28,4,204
4,201901261620,1,28,0,204
4,201901261625,1,28,0,104
3,201901261625,1,28,0,403
1,201901261625,28,28,0,104
4,201901261625,10,28,0,0
1,201901261630,12,28,0,108
1,201901261630,,28,,108
4,201901261630,4,28,0,204
2,201901261630,8,28,0,204
1,201901261635,14,28,4,204
1,201901261635,28,28,0,204
4,201901261640,1,28,0,405
1,201901261645,2,28,0,403
4,201901261645,2,28,0,104
1,201901261645,,28,,315
3,201901261645,4,28,0,302
1,201901261645,14,28,0,315
1,201901261650,,28,,302
1,201901261650,8,28,0,315
4,201901261650,2,28,0,405
1,201901261650,1,28,4,302
2,201901261650,10,28,0,204
2,201901261655,8,28,0,105
1,201901261655,16,28,0,108
2,201901261655,14,28,4,0
1,201901261655,12,28,4,0
2,201901261700,10,28,0,204
2,201901261700,14,28,0,302
2,201901261700,4,28,0,315
2,201901261700,16,28,0,405
2,201901261705,8,28,0,105
2,201901261705,14,28,4,0
1,201901261705,16,28,0,108
1,201901261705,12,28,4,0
2,201901261710,1,28,0,315
1,201901261710,4,28,0,106
1,201901261715,14,28,0,108
2,201901261715,8,28,0,204
1,201901261720,,28,,108
4,201901261720,4,28,0,204
1,201901261720,12,28,0,108
4,201901261725,,28,,0
2,201901261725,1,28,4,0
3,201901261725,12,28,0,0
4,201901261730,1,28,0,405
5,201901261735,8,28,0,0
2,201901261740,12,28,0,104
2,201901261740,8,28,0,405
2,201901261740,,28,,104
1,201901261740,2,28,0,315
1,201901261750,14,28,4,405
4,201901261755,2,28,0,405
1,201901261755,1,28,4,302
1,201901261755,,28,,302
1,201901261755,8,28,0,315
2,201901261800,14,28,4,0
1,201901261800,16,28,0,108
2,201901261800,8,28,0,105
1,201901261800,2,28,0,108
17,201901261800,1,28,0,0
1,201901261805,14,28,4,302
2,201901261810,16,28,0,405
2,201901261810,4,28,0,315
2,201901261810,14,28,0,302
2,201901261810,1,28,0,106
2,201901261810,10,28,0,204
4,201901261810,2,28,0,405
1,201901261810,1,28,4,302
1,201901261815,28,28,0,204
4,201901261815,1,28,0,204
1,201901261815,12,28,4,204
2,201901261820,,28,,105
4,201901261820,2,28,0,204
1,201901261820,12,28,0,105
4,201901261825,4,28,0,105
2,201901261825,10,28,0,104
3,201901261825,28,28,0,0
1,201901261825,12,28,4,0
16,201901261825,1,28,0,0
1,201901261825,2,28,0,108
1,201901261830,14,28,0,315
3,201901261830,4,28,0,302
2,201901261830,16,28,0,104
1,201901261835,1,28,4,302
4,201901261835,2,28,0,405
1,201901261835,8,28,0,315
1,201901261835,,28,,302
2,201901261835,14,28,0,302
2,201901261835,1,28,0,106
1,201901261835,4,28,0,315
2,201901261835,16,28,0,405
4,201901261840,16,28,0,0
2,201901261850,12,28,0,104
2,201901261850,8,28,0,405
1,201901261850,2,28,0,315
2,201901261850,,28,,104
2,201901261855,16,28,0,405
2,201901261855,4,28,0,315
2,201901261855,1,28,0,106
2,201901261855,14,28,0,302
2,201901261855,10,28,0,204
4,201901261900,2,28,0,405
1,201901261900,8,28,0,315
1,201901261900,,28,,302
2,201901261900,14,28,0,302
2,201901261900,1,28,0,106
1,201901261900,4,28,0,315
1,201901261905,,28,,106
4,201901261910,2,28,0,104
1,201901261910,,28,,315
2,201901261910,2,28,0,403
2,201901261910,16,28,0,104
1,201901261915,2,28,0,402
9,201901261915,4,28,0,0
4,201901261915,1,28,0,105
2,201901261920,16,28,0,405
2,201901261920,1,28,0,106
2,201901261920,14,28,0,302
2,201901261920,4,28,0,315
2,201901261920,10,28,0,204
4,201901261925,14,28,0,0
4,201901261925,,28,,0
2,201901261930,13,28,0,104
1,201901261930,8,28,0,108
2,201901261930,14,28,0,204
2,201901261930,16,28,0,105
2,201901261930,1,28,0,402
3,201901261930,4,28,0,108
2,201901261930,,28,,204
1,201901261935,12,28,0,105
4,201901261935,2,28,0,204
2,201901261935,,28,,105
1,201901261940,4,28,0,106
2,201901261940,1,28,0,315
1,201901261945,14,28,4,302
1,201901261945,14,28,0,106
4,201901261945,1,28,0,302
5,201901261950,8,28,0,0
1,201901261950,2,28,0,402
9,201901261950,4,28,0,0
2,201901261955,2,28,0,403
1,201901261955,,28,,315
4,201901261955,2,28,0,104
2,201901262000,12,28,0,204
3,201901262000,2,28,0,105
1,201901262000,1,28,4,204
3,201901262000,4,28,0,108
2,201901262000,,28,,204
2,201901262000,1,28,0,402
1,201901262000,8,28,0,108
4,201901262005,4,28,0,405
2,201901262005,13,28,0,204
2,201901262005,14,28,0,403
2,201901262005,14,28,0,104
1,201901262005,2,28,0,315
2,201901262005,,28,,104
1,201901262010,1,28,4,204
3,201901262010,2,28,0,105
2,201901262010,12,28,0,204
2,201901262010,1,28,0,402
3,201901262010,4,28,0,108
2,201901262010,,28,,204
2,201901262010,14,28,0,204
4,201901262015,1,28,0,104
4,201901262025,16,28,0,0
11,201901262025,2,28,0,0
3,201901262025,1,28,0,108
1,201901262025,4,28,0,402
2,201901262030,13,28,0,104
2,201901262030,14,28,0,204
2,201901262030,16,28,0,105
1,201901262030,8,28,0,108
1,201901262035,1,28,4,405
1,201901262035,2,28,0,302
2,201901262035,8,28,0,104
1,201901262035,13,28,0,108
2,201901262035,,28,,405
2,201901262035,14,28,0,405
2,201901262040,14,28,0,204
2,201901262040,16,28,0,105
1,201901262040,8,28,0,108
2,201901262040,13,28,0,104
1,201901262040,1,28,4,204
3,201901262040,2,28,0,105
1,201901262045,14,28,4,204
4,201901262045,1,28,0,204
1,201901262050,14,28,4,302
3,201901262050,13,28,0,0
2,201901262055,13,28,0,104
2,201901262055,14,28,0,204
2,201901262055,16,28,0,105
1,201901262055,8,28,0,108
1,201901262100,12,28,4,0
15,201901262100,1,28,0,0
1,201901262100,2,28,0,108
3,201901262100,4,28,0,105
2,201901262100,10,28,0,104
4,201901262100,28,28,0,0
2,201901262100,8,28,0,105
2,201901262105,,28,,104
